job_id,date_posted,job_description,job_title,job_location,max_salary,joB_category,country
5037884083,2025-02-04T19:49:25Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Nashville, Davidson County",51003.87,Analytics - Other,US
5037884358,2025-02-04T19:49:27Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Logan, Cache County",51312.8,Analytics - Other,US
5037884372,2025-02-04T19:49:27Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Syracuse, Onondaga County",52821.97,Analytics - Other,US
5040424399,2025-02-06T20:03:57Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Pocatello, Bannock County",53080.16,Analytics - Other,US
5040424366,2025-02-06T20:03:56Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Bridgeport, Fairfield County",52118.67,Analytics - Other,US
5040424400,2025-02-06T20:03:57Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Chandler, Maricopa County",53692.44,Analytics - Other,US
5040424367,2025-02-06T20:03:56Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Grand Rapids, Kent County",52533.61,Analytics - Other,US
5040424392,2025-02-06T20:03:56Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Lawton, Comanche County",51080.68,Analytics - Other,US
5040424395,2025-02-06T20:03:56Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","North Dartmouth, Bristol County",50654.18,Analytics - Other,US
5040424207,2025-02-06T20:03:50Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Hagerstown, Washington County",51908.94,Analytics - Other,US
5040424393,2025-02-06T20:03:56Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Williamsburg, James City County",52499.2,Analytics - Other,US
5040424180,2025-02-06T20:03:49Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Coeur D Alene, Kootenai County",49839.24,Analytics - Other,US
5040424209,2025-02-06T20:03:50Z,"The Standardized Operations & Analytics, (SOA) Program Management Office (PMO) Data Analytics Internship is an exciting opportunity to work within this team at Maximus. You will be exposed to a high-level view of our project operations, training, HR, and IT as well as a wide array of roles among our organization's enterprise. If you love to learn and want to make a positive impact while growing your career, apply now This position offers rare real-world government service program experience wor…","Standardized Operations & Analytics, Program Management Office Data Analytics Intern","Dover, Kent County",54407.47,Analytics - Other,US
5123522754,2025-04-02T01:46:52Z,"Job Description Job Description Enterprise Solutions and Management (ESM) is a rapidly growing government contractor that provides strategic IT services that meet mission needs for Defense and Federal customers. We are hiring a Voice/Data Engineer - TS/SCI for an exciting opportunity located in Pentagon (Arlington, VA). Job Description and Responsibilities ESM is looking for a full-time Voice/Data Engineer - TS/SCI who demonstrates the following capabilities and satisfies the Minimum Qualificat…",Voice/Data Engineer - TS/SCI,"Arlington, Arlington County",110391.22,Data Engineer,US
5126157972,2025-04-03T07:28:52Z,"Job Summary The Director of Data and Analytics is a hands-on role focused on building and executing data strategies that drive business insights and decision-making. This role partners with Sales, Finance, and IT to develop innovative solutions aligned with strategic goals while serving as a trusted advisor for data-driven insights. With a focus on business intelligence and advanced analytics, the Director translates complex data into actionable insights through dashboards, reporting tools, and…",Director of Data and Analytics,"Addison, Dallas",133056.19,Analytics - Other,US
5152491840,2025-04-18T19:50:23Z,"Why USAA? At USAA, our mission is to empower our members to achieve financial security through highly competitive products, exceptional service and trusted advice. We seek to be the 1 choice for the military community and their families. Embrace a fulfilling career at USAA, where our core values – honesty, integrity, loyalty and service – define how we treat each other and our members. Be part of what truly makes us special and impactful. The Opportunity The Bank AI/ML team is looking to fill s…",Data Scientist Senior,"Colorado Springs, El Paso County",182693.7,Data Scientist,US
5152674719,2025-04-19T00:17:31Z,"Why USAA? At USAA, our mission is to empower our members to achieve financial security through highly competitive products, exceptional service and trusted advice. We seek to be the 1 choice for the military community and their families. Embrace a fulfilling career at USAA, where our core values – honesty, integrity, loyalty and service – define how we treat each other and our members. Be part of what truly makes us special and impactful. The Opportunity The Bank AI/ML team is looking to fill s…",Data Scientist Senior,"Guadalupe, Maricopa County",179277.84,Data Scientist,US
5148946297,2025-04-17T01:04:16Z,"Data Analytics & Development Location: Remote Job ID: 70861 Pay Range: $50-59 The deadline to apply is 05/09/2025 Job Description: Provide automated digital tools to Supply Chain user base, reducing manual data mining efforts across the organization Joining large data sets at varying levels of aggregation Custom data extracts from multiple databases Data Validation and Testing Developing Data Visualization Dashboards (Tableau, Alteryx) Publishing New Reports Enhancing Existing Reports Troublesh…",Data Analytics & Development,"Atlanta, Fulton County",55577.27,Data Analyst,US
5131225801,2025-04-05T12:57:22Z,"ABOUT OUR CLIENT You will be for a financial institution voted one of the Nation's 2021 top workplaces Be a part of an organization using data and information to make informed decisions in the organization They have a significant focus on creating an environment that encourages diversity, equity, and inclusion Mission driven and continue to put significant investments into the communities they serve throughout Wisconsin BENEFITS AND COMPENSATION Compensation: $110,000 - $130,000 PTO: 21.5 days …",Data Engineering Manager,"San Antonio, Bexar County",142942.98,Data Engineer,US
5151438093,2025-04-18T06:10:13Z,"Job Description Job Description We are in search of a Data Analyst to become a part of our team in the Service industry, based in Chattanooga, Tennessee. In this role, you will be tasked with assisting internal teams with various different internal data, helping with forecasting, and ad hoc reporting. Advanced Excel proficiency is a requirement for this role. Ideal candidate will have hands-on experience working with and creating complex data and reporting spreadsheets and dashboards. This role…",Data Analyst- Excel expert,"Chattanooga, Comanche County",57200,Data Analyst,US
5146819907,2025-04-15T23:24:07Z,"Job Description Job Description We are looking for a Data Architect to build, optimize and maintain conceptual and logical database models. For this role, you should know how to analyze system requirements and implement migration methods for existing data. Hands-on experience with SQL and Oracle is also required. Ideally, you are familiar with predictive analysis and data visualization techniques using relevant tools (e.g. Tableau, D3.js and R.) Ultimately, you will develop database solutions t…",Data Architect,"Los Angeles, Los Angeles County",101505.12,Data Engineer,US
5141639041,2025-04-11T23:30:38Z,"Job Description Job Description POSITION OVERVIEW: HHCLA is seeking a Data Specialist. The Data Specialist is an organized, detail-oriented individual who understands the importance of data collection and entry to the functioning and improvement of programs. The person in this position can identify trends and manipulate data to demonstrate program outcomes. This position is critical in supporting staff providing services to make evaluation and quality assurance part of daily activity at the age…",Data Specialist,"Los Angeles, Los Angeles County",72865.95,Data Analyst,US
5147349988,2025-04-16T08:33:21Z,"Key Responsibilities: Administer and support Azure cloud resources, including Azure SQL Database, Blob Storage, and Azure Data Lake, ensuring optimal functionality and performance. Manage and configure Azure-based solutions for data storage, security, and access control. Implement automation scripts for managing and provisioning Azure resources using Azure CLI and PowerShell. Monitor and optimize SQL Server instances for efficiency and reliability. Perform database backups, restore operations, …",Data Management Specialist,"Mount Rainier, Prince George's County",93730.44,Data Analyst,US
5125875304,2025-04-03T01:39:36Z,Job Description Job Description MEP Resident Engineer - Data Center Colo - Totowa NJ / Hybrid This opportunity is working directly with a leading mission-critical data center developer / wholesaler / colo provider. This company provides turnkey data center solutions custom-fit to the requirements of their client's ever-changing mission-critical facility's operational needs. They accomplish this by providing reliability of mission-critical facilities for many of the world's largest organizations…,MEP Resident Engineer - Data Center Colo,"Paterson, Passaic County",98985.2,Data Engineer,US
5111292722,2025-03-25T17:34:14Z,"We are seeking a Financial ERP Data Expert to join an exciting, global financial transformation program in which you will act as the lead over all things Data. This person should know how to build a foundational data model and be able to oversee building an entire master data management, data cleansing, data integration and data governance processes. This person will work closely with the dedicated finance stakeholder to ensure the new chart of accounts is built correctly. They will be part of …",ERP Data Lead,"Indianapolis, Marion County",80290.27,Analytics - Other,US
5111293015,2025-03-25T17:36:49Z,"FULLY ONSITE IN INDIANAPOLIS AREA Required Skills: Must have 3 years' experience working with data center engineering Experience with Broadcom, VCF, and VMware VSphere & is required (including multiple sites / clusters, host profiles, customizations Experience with NSX and networking are desired Experience with vMotion, VMware ESXi, vCenter, vROPS, Horizon, IDPA, VDI deployment, configuration, and maintenance in production environments is ideal Must have experience working with multiple data ce…",Data Center Engineer,"Indianapolis, Marion County",76474.59,Data Engineer,US
5147540102,2025-04-16T12:23:26Z,"Data Analyst Corporate Headquarters 12575 Uline Dr. Pleasant Prairie, WI 53158 We're passionate about our products because our customers rely on them to run their businesses. Better together This position is on-site, and we are looking for people who share our passion. Position Responsibilities Analyze current manual processes for improvement opportunities. Define problem scope and think critically about potential solutions. Develop process-improvement solutions that make use of Excel / VBA to …",Data Analyst,"Kenosha, Kenosha County",90506.55,Data Analyst,US
5121328691,2025-04-01T07:49:53Z,"Innova Solutions has a client that is immediately hiring a Data Management Analyst.  Title: Data Management Analyst Position type: Full Time Contract on W2 Duration: 6 Months Location: Minneapolis, MN 55415 (Hybrid 3 days onsite 2 days Remote) As a Data Management Analyst , you will-   Pivotal in understanding and analyzing our data landscape to support critical business functions and ensure data quality and governance.  Analyzing data and gathering the requirements analysis lifecycle.  Focusin…",Data Management Analyst,"Minneapolis, Ottawa County",59210.06,Data Analyst,US
5123309483,2025-04-01T23:40:59Z,"Above and Beyond? That's Where Volt Starts. Volt is immediately hiring Data Center Technicians in Garland, TX. Your experience with enterprise servers and networking devices is your ticket to a new career Join Volt and work with the largest tech company in the world- maintaining server hardware, software and network connectivity in a complex data center environment. As a Data Center Technician you will:  Rack and stack servers in a data center environment  Run, connect and dress Ethernet cable …",Data Center Technician,"Garland, Sampson County",49983.27,Analytics - Other,US
5151427069,2025-04-18T05:58:35Z,"Job Description Job Description Key Responsibilities: Enterprise Data Strategy & Architecture: Design and implement scalable cloud-based data architectures for large enterprises, ensuring security, compliance, and performance. Develop and oversee data governance, data integration, and analytics frameworks to enable enterprise-wide insights. Architect cloud solutions on Azure, leveraging ADF, Data Lake, Snowflake and Databricks for data engineering and analytics. On-Prem to Cloud Migration: Lead…",Enterprise Data Architect,"Minneapolis, Ottawa County",136671.23,Data Engineer,US
5143040709,2025-04-13T02:19:37Z,"Job Description Job Description Job Title : Enterprise Architect - Data Employment Type : C2C, Contract Location : Minneapolis, MN, US Remote : 100% Remote Job Description Over all 14 years of experience candidates of which 3 years of Enterprise Architect / Data Architect. Job Details: • Solution Intent Documents including Solution/Architecture diagrams • Enterprise Architecture Roadmap at a domain level (or for multiple applications) • Ideation and Business/IT strategy alignment views • Concep…",Enterprise Architect - Data,"Minneapolis, Hennepin County",152152.88,Data Engineer,US
5144560423,2025-04-14T14:38:15Z,"Job Description Job Description Role - Enterprise Architect - Data Location - Minneapolis, MN(Remote) Job Details: Solution Intent Documents including Solution/Architecture diagrams Enterprise Architecture Roadmap at a domain level (or for multiple applications) Ideation and Business/IT strategy alignment views Conceptual and Reference Architectures for domains, products and capabilities Conceptual Architecture Blueprints for specific business and technology transformations Required Qualificati…",Enterprise Architect - Data,"Minneota, Lyon County",170883.05,Data Engineer,US
5140189949,2025-04-11T02:14:44Z,"A major medical leader in healthcare practice management solutions has a need for a Healthcare Data Analyst . This is an onsite, full-time position located in Richmond Hill, NY. Overview/Position Summary This individual works in close collaboration with the Anesthesia leadership team, and under the direction of the Chairperson. They will be responsible for managing, analyzing, and interpreting large datasets within the department to help improve patient care, optimize anesthesia services, and s…",Data Analyst,"Queens, New York City",70710.5,Data Analyst,US
5124395174,2025-04-02T11:32:55Z,"Job Description Job Description Data Architect Purpose: The State of Arizona is developing a centralized portal to serve Arizonans as a user-friendly entry point for available health and human services. This single point of entry will uniquely identify each individual, making it easier for Arizona residents to access prioritized services provided by state health and human service agencies. In support of this broad initiative, ADHS is seeking assistance with the assessment, prioritization, and f…",Data Architect,"Phoenix, Maricopa County",148538.28,Data Engineer,US
5147427485,2025-04-16T10:09:50Z,"Company Description AbbVie's mission is to discover and deliver innovative medicines and solutions that solve serious health issues today and address the medical challenges of tomorrow. We strive to have a remarkable impact on people's lives across several key therapeutic areas immunology, oncology, neuroscience, and eye care and products and services in our Allergan Aesthetics portfolio. For more information about AbbVie, please visit us at www.abbvie.com . Follow abbvie on X , Facebook , Inst…",Senior Data Scientist,"Mettawa, Lake County",202500,Data Scientist,US
5145761644,2025-04-15T10:10:05Z,"About Formation Bio Formation Bio is a tech and AI driven pharma company differentiated by radically more efficient drug development. Advancements in AI and drug discovery are creating more candidate drugs than the industry can progress because of the high cost and time of clinical trials. Recognizing that this development bottleneck may ultimately limit the number of new medicines that can reach patients, Formation Bio, founded in 2016 as TrialSpark Inc., has built technology platforms, proces…",Senior Data Scientist,"Boston, Suffolk County",245950.98,Data Scientist,US
5122396225,2025-04-01T14:27:47Z,"ManTech seeks a motivated, career and customer-oriented Senior Data Scientist to join our team in Chantilly, VA. The Senior Data Scientist will possess a diverse range of data-focused skills and experience, both technical and analytical. They will have a strong desire and capability for problem solving, data analysis and troubleshooting, analytical thinking, and experimentation, with a particular interest or aptitude in the Cloud arena. Responsibilities include but are not limited to: Working w…",Senior Data Scientist,"Chantilly, Fairfax County",162652.38,Data Scientist,US
5122428843,2025-04-01T14:29:47Z,"ManTech seeks a motivated, career and customer-oriented Expert Data Scientist to join our team in Chantilly, VA. Responsibilities include but are not limited to: Architect and design cybersecurity data repositories for an Intelligence Community customer. Design solutions for managed Cybersecurity services. Lead strategic conversations with multiple project stakeholders to clarify scope and direction on multiple simultaneous implementation efforts. Assess existing agency architecture and current…",Expert Data Scientist,"Chantilly, Fairfax County",170219.92,Data Scientist,US
5152920402,2025-04-19T03:56:15Z,"Who We Are: We're powering a cleaner, brighter future. Exelon is leading the energy transformation, and we're calling all problem solvers, innovators, community builders and change makers. Work with us to deliver solutions that make our diverse cities and communities stronger, healthier and more resilient. We're powered by purpose-driven people like you who believe in being inclusive and creative, and value safety, innovation, integrity and community service. We are a Fortune 200 company, 19,00…",Sr. Data Engineer,"Patterson, Baltimore",111908.28,Data Engineer,US
5152291846,2025-04-18T14:45:42Z,"Come join a team and be a part of the engine that builds vacation dreams for our guest while building an empowering career with a worldwide leader in vacation ownership. We offer an excellent benefit package to our full-time Team Members that include Day One medical, dental and vision insurance, 401K plan, Paid Time Off (PTO) program and extraordinary travel benefits The Director of Data Science at Hilton Grand Vacations leads a team to identify revenue-generating opportunities and enhance busi…",Director of Data Science,"Holden Heights, Orange County",53562.33,Data Engineer,US
5153746275,2025-04-19T14:33:51Z,"Who We Are: We're powering a cleaner, brighter future. Exelon is leading the energy transformation, and we're calling all problem solvers, innovators, community builders and change makers. Work with us to deliver solutions that make our diverse cities and communities stronger, healthier and more resilient. We're powered by purpose-driven people like you who believe in being inclusive and creative, and value safety, innovation, integrity and community service. We are a Fortune 200 company, 19,00…",Sr Data Engineer II,"Fox Valley Facility, DuPage County",149725.83,Data Engineer,US
